Field,TCH_2018,TCH_2019,TCH_2020,TCH_2021,TCH_2022,TCH_2023,Clay_2018,Clay_2019,Clay_2020,Clay_2021,Clay_2022,Clay_2023,EC_2018,EC_2019,EC_2020,EC_2021,EC_2022,EC_2023,K_2018,K_2019,K_2020,K_2021,K_2022,K_2023,OM_2018,OM_2019,OM_2020,OM_2021,OM_2022,OM_2023,P2O5_2018,P2O5_2019,P2O5_2020,P2O5_2021,P2O5_2022,P2O5_2023,Sand_2018,Sand_2019,Sand_2020,Sand_2021,Sand_2022,Sand_2023,Silt_2018,Silt_2019,Silt_2020,Silt_2021,Silt_2022,Silt_2023,pH_2018,pH_2019,pH_2020,pH_2021,pH_2022,pH_2023
1945,87.52,125.34833333333331,163.17666666666665,92.05593220338984,115.1,108.33898305084746,12.0,16.5,21.0,17.568,16.0,16.0,57.0,63.0,69.0,57.4,77.0,75.0,1.171410256410254,181.18570512820511,361.2,1.27102564102564,1.19794871794872,1.96974358974359,1.34496,1.53958395,1.7342079,1.8377427,1.7342079,1.7342079,60.1725352112676,49.2394095115847,38.3062838119018,133.323404600066,32.3733291184971,25.8573683728876,82.5,75.25,68.0,67.824,71.0,71.0,5.5,8.25,11.0,14.608,13.0,13.0,6.24,6.41,6.58,6.39,7.52,7.17
1946,125.40454022988509,135.1034482758621,135.1034482758621,135.1034482758621,135.1034482758621,135.1034482758621,17.0,20.0,14.0,17.568,16.0,16.0,65.0,151.0,57.0,61.0,70.0,37.0,0.804859335038363,729.2,332.4,422.1,1.83076923076923,0.591538461538462,1.5528,1.48768545,1.4494872,1.5012546,1.7342079,1.7342079,60.7096843461456,35.8819035145165,27.1640118913773,38.7077544236005,50.5031945751019,27.6668894203714,76.0,63.0,80.0,68.432,71.0,71.0,7.0,17.0,7.0,14.212,13.0,13.0,6.5,7.4,7.04,6.88,7.1,7.07
1947,108.67,108.67,108.67,108.67,108.67,108.67,17.0,17.5,18.0,17.568,17.568,17.568,47.0,66.0,85.0,78.0,78.0,78.0,0.927692307692308,179.06384615384613,357.2,633.9,633.9,633.9,1.5528,1.43643435,1.3200687,2.4330678,2.4330678,2.4330678,53.9566236811255,49.40322305044265,44.8498224197598,122.841198466624,122.841198466624,122.841198466624,72.0,69.5,67.0,68.432,68.432,68.432,11.0,12.5,14.0,14.212,14.212,14.212,5.44,5.825,6.21,7.12,7.12,7.12
1948,109.7,109.7,109.7,109.7,109.7,109.7,20.0,23.024,22.0,17.568,16.0,16.0,42.0,131.0,89.0,84.0,66.0,59.0,0.747179487179487,482.0,462.4,602.7,0.108485575900381,0.44974358974359,1.08696,1.48768545,2.0448123,1.8377427,1.7342079,1.7342079,38.0,65.2066115702479,95.7208038077105,28.9334492604395,18.3920309508615,27.6668894203714,69.0,58.272,66.0,68.432,71.0,71.0,11.0,18.704,13.0,14.212,13.0,13.0,5.66,7.96,6.66,6.55,6.32,6.85
1949,102.88,102.88,102.88,102.88,102.88,102.88,19.0,19.0,9.544,12.772,16.0,16.0,236.0,93.5,125.0,91.0,57.0,57.0,0.883887468030691,468.4,334.8,167.9582641025641,1.11652820512821,1.11652820512821,1.294,1.48768545,1.7342079,1.7342079,1.7342079,1.7342079,199.362449799197,46.4225100021057,56.4317290566228,44.8373645283114,33.243,33.243,68.0,68.0,66.78,68.89,71.0,71.0,14.0,13.5,23.676,18.338,13.0,13.0,6.76,7.21,6.6,6.855,7.11,7.11
2001,84.13,84.13,84.13,84.13,84.13,84.13,20.36,22.68,25.0,20.5,16.0,16.0,89.0,110.0,131.0,81.5,32.0,115.0,0.148974358974359,56.82448717948718,113.5,56.87679487179487,0.253589743589744,0.0664102564102564,1.4234,1.3867,1.35,1.54210395,1.7342079,1.7342079,68.5736196319019,78.58044960196244,88.587279572023,61.1365204760404,33.6857613800578,117.940427942303,68.72,65.86,63.0,67.0,71.0,71.0,10.92,11.46,12.0,12.5,13.0,13.0,6.88,6.97,7.06,6.66,6.26,7.11
2002,101.17,101.17,101.17,101.17,101.17,101.17,19.0,19.0,18.284,17.568,16.0,16.0,29.0,29.0,26.0,23.0,138.0,138.0,97.9,97.9,49.044487179487184,0.188974358974359,0.384358974358974,0.384358974358974,1.48768545,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,48.4842277755018,48.4842277755018,26.57160745283603,4.65898713017026,70.1457698170732,70.1457698170732,71.0,71.0,69.71600000000001,68.432,71.0,71.0,10.0,10.0,12.106,14.212,13.0,13.0,6.8,6.8,6.58,6.36,5.73,5.73
2003,107.04,107.04,107.04,107.04,107.04,107.04,14.284,12.0,16.0,17.568,16.0,16.0,183.0,56.0,25.0,80.0,22.0,22.0,0.165897435897436,129.1,95.7,103.0,0.294271794871795,0.294271794871795,1.3459524,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,24.3468422135363,85.0808753568031,15.5403576580711,73.083360548661,30.983,30.983,76.616,75.0,72.0,68.432,71.0,71.0,9.1,13.0,12.0,14.212,13.0,13.0,6.87,6.25,5.5,6.17,7.1,7.1
2004,101.54,101.54,101.54,101.54,101.54,101.54,17.0,17.0,20.0,17.568,16.0,16.0,54.0,54.0,24.0,35.0,88.0,100.0,296.9,296.9,131.4,0.247179487179487,0.278205128205128,0.592241025641026,1.19,1.19,1.6565568,1.8377427,1.7342079,1.7342079,109.329614817933,109.329614817933,55.0715015321757,3.36671764214357,56.2904310739638,172.496,69.0,69.0,72.0,68.432,71.0,71.0,14.0,14.0,8.0,14.212,13.0,13.0,6.35,6.35,6.06,6.44,7.31,7.29
2005,77.28,77.28,77.28,77.28,77.28,77.28,17.0,17.0,20.0,17.568,16.0,16.0,129.0,129.0,56.0,36.0,40.0,24.0,129.9,129.9,165.9,0.407692307692308,0.258205128205128,0.517448717948718,0.52,0.52,1.7342079,1.8377427,1.7342079,1.7342079,37.3658177225847,37.3658177225847,41.6224218909536,34.1148977159867,31.2125153425575,40.135,69.0,69.0,72.0,68.432,71.0,71.0,14.0,14.0,8.0,14.212,13.0,13.0,6.71,6.71,6.88,6.39,6.29,6.4
2006,122.14,122.14,122.14,122.14,122.14,122.14,19.0,13.0,13.0,19.836,16.0,16.0,22.0,36.0,58.0,99.0,20.0,20.0,0.160869565217391,94.5,170.7,0.233076923076923,0.311025641025641,0.311025641025641,1.35,1.553022,1.7342079,1.8377427,1.7342079,1.7342079,23.4329140461216,39.4780166569824,27.5335008375209,23.2949356508513,47.0097951114306,47.0097951114306,72.0,78.0,70.0,63.604,71.0,71.0,9.0,9.0,17.0,16.56,13.0,13.0,6.03,5.63,6.54,7.27,6.04,6.04
2007,155.57052631578946,160.27631578947367,143.83947368421053,100.14842767295596,82.28427672955974,110.8251572327044,26.664,26.664,22.0,23.836,16.0,16.0,117.0,117.0,69.0,40.0,27.0,80.0,179.3,179.3,183.2,0.285384615384615,0.254871794871795,0.705384615384615,1.5789057,1.5789057,1.7342079,1.8377427,1.7342079,1.7342079,37.1094537391655,37.1094537391655,23.5944976076555,39.1354918934302,40.3288545585306,48.0712429111531,56.092,56.092,66.0,59.604,71.0,71.0,17.244,17.244,12.0,16.56,13.0,13.0,7.31,7.31,7.17,6.4,6.05,7.18
2008,98.78,98.78,98.78,98.78,98.78,98.78,23.0,17.0,18.0,17.568,16.0,16.0,128.0,28.0,36.0,25.0,50.0,50.0,0.201794871794872,162.9,120.7,154.4,0.253979487179487,0.253979487179487,1.5528,1.48768545,1.294185,1.8377427,1.7342079,1.7342079,34.767134431564,78.6640079760718,35.3990257065336,20.1435788309889,47.974,47.974,67.0,68.0,70.0,68.432,71.0,71.0,10.0,14.0,12.0,14.212,13.0,13.0,7.72,6.62,6.95,5.87,6.09,6.09
2009,93.05,93.05,93.05,93.05,93.05,93.05,15.0,18.0,14.0,15.0,16.0,16.0,77.0,12.0,28.0,27.0,26.0,26.0,1.05461538461538,76.9,170.5,85.43327564102565,0.366551282051282,0.366551282051282,1.24224,1.48768545,1.7342079,1.7342079,1.7342079,1.7342079,52.7840675174969,75.701276952062,19.1212671226224,32.504633561311195,45.888,45.888,76.0,71.0,75.0,73.0,71.0,71.0,9.0,11.0,11.0,12.0,13.0,13.0,6.67,5.64,6.08,6.29,6.5,6.5
2010,80.68,80.68,80.68,80.68,80.68,80.68,17.0,17.0,17.0,17.568,16.0,16.0,40.0,40.0,28.0,32.0,18.0,18.0,189.1,189.1,62.3,0.283076923076923,0.306410256410256,0.306410256410256,1.11,1.11,1.7342079,1.8377427,1.7342079,1.7342079,33.2140601978531,33.2140601978531,60.1127590410402,51.0143399224124,26.603987508631,26.603987508631,69.0,69.0,77.0,68.432,71.0,71.0,14.0,14.0,6.0,14.212,13.0,13.0,5.51,5.51,6.0,6.2,5.8,5.8
2011,63.0,63.0,63.0,63.0,63.0,63.0,20.36,21.0,15.0,17.568,16.0,16.0,132.0,41.0,33.0,22.0,119.0,25.0,0.207692307692308,129.4,103.9,0.532820512820513,0.421690856828062,0.255384615384615,1.8116,1.48768545,1.3718361,1.8377427,1.7342079,1.7342079,283.70654396728,227.86012526096,243.346839958382,250.8295256745,97.3695756222081,56.6436959512579,68.72,66.0,77.0,68.432,71.0,71.0,10.92,13.0,8.0,14.212,13.0,13.0,7.07,6.76,6.53,5.78,7.55,6.46
2012,152.60869565217394,152.60869565217394,152.60869565217394,152.60869565217394,152.60869565217394,152.60869565217394,8.0,21.0,15.0,17.568,16.0,16.0,126.0,29.0,23.0,28.0,142.0,142.0,0.252564102564103,144.3,69.5,0.994615384615385,0.513589743589744,0.513589743589744,1.81,1.48768545,1.3718361,1.8377427,1.7342079,1.7342079,58.2092555331992,60.3966597077244,30.8033974630864,43.6983138223607,45.787082050451,45.787082050451,88.0,66.0,81.0,68.432,71.0,71.0,4.0,13.0,4.0,14.212,13.0,13.0,6.98,6.42,5.79,5.56,6.7,6.7
2013,128.8830866659669,118.77105857037893,108.65903047479094,98.54700237920297,88.43497428361499,88.43497428361499,11.0,11.0,11.0,17.568,16.0,16.0,36.0,36.0,36.0,17.0,30.0,62.0,86.6,86.6,86.6,0.265641025641026,0.543846153846154,0.261025641025641,1.7342079,1.7342079,1.7342079,1.8377427,1.7342079,1.7342079,69.5420075833167,69.5420075833167,69.5420075833167,34.989852196409,47.8451317027281,63.9363582793165,75.0,75.0,75.0,68.432,71.0,71.0,14.0,14.0,14.0,14.212,13.0,13.0,5.73,5.73,5.73,5.67,6.51,7.21
2014,49.31386432674904,61.08579649012356,72.85772865349807,84.62966081687259,84.62966081687259,84.62966081687259,23.0,23.0,10.0,13.0,16.0,16.0,25.0,25.0,49.0,43.5,38.0,41.0,92.9,92.9,156.4,78.25523969259132,0.11047938518264,0.464358974358974,1.6824405,1.6824405,1.9412775,1.8377427,1.7342079,1.7342079,25.4696881657951,25.4696881657951,190.73544433095,108.35033224843605,25.9652201659221,66.3881719473122,70.0,70.0,66.0,68.5,71.0,71.0,7.0,7.0,24.0,18.5,13.0,13.0,5.29,5.29,7.17,6.734999999999999,6.3,5.28
2015,144.14334239130437,148.14239130434785,100.5260700389105,85.34176245210728,91.82298850574712,93.27969348659003,17.0,17.0,13.944,15.836,16.0,16.0,126.0,126.0,24.0,16.0,35.0,30.0,105.5,105.5,81.8,0.330512820512821,0.391794871794872,0.19974358974359,1.55,1.55,1.8636264,1.8377427,1.7342079,1.7342079,64.9477048227775,64.9477048227775,37.8572897388443,16.8470590912257,63.0259356945491,139.226599028893,66.0,66.0,78.416,66.128,71.0,71.0,17.0,17.0,7.64,18.036,13.0,13.0,6.82,6.82,6.32,6.12,6.8,6.93
2016,107.40527985074628,107.40746268656716,78.455223880597,63.9726618705036,67.29784172661871,55.64892086330935,17.846,18.0,22.0,17.568,16.0,16.0,178.0,144.0,184.0,32.0,37.0,23.0,0.202820512820513,140.1,51.2,232.9,0.371164102564103,0.750769230769231,1.5012546,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,40.4315097540288,45.9498094027954,9.89144396386443,64.6853003091902,43.354,69.9303918680024,70.0,70.0,70.0,68.432,71.0,71.0,12.0,12.0,8.0,14.212,13.0,13.0,6.63,7.18,7.14,5.63,6.35,5.3
2201,37.6,56.080716845878136,74.56143369175626,93.0421505376344,111.52286738351252,130.00358422939067,23.0,17.0,19.0,17.5,16.0,16.0,31.0,20.0,29.0,39.5,50.0,109.0,0.219487179487179,58.2,121.3,60.94807692307692,0.596153846153846,0.164615384615385,1.53,1.48768545,1.6824405,1.7083241999999998,1.7342079,1.7342079,43.4161973198679,32.7930174563591,53.7426138355194,36.77383320280645,19.8050525700935,19.9091028493726,55.0,73.0,71.0,71.0,71.0,71.0,22.0,10.0,10.0,11.5,13.0,13.0,5.91,6.28,6.09,6.5,6.91,6.86
2202,96.17,99.5,55.525,75.19739982949702,94.86979965899404,114.54219948849104,11.0,17.0,19.0,17.5,16.0,16.0,25.0,25.0,31.0,49.5,68.0,60.0,0.344501278772378,80.4,133.3,66.86910256410258,0.438205128205128,0.11025641025641,1.75984,1.48768545,1.7859753,1.7600916,1.7342079,1.7342079,67.3343373493976,19.8255438294206,94.7567138678895,64.36923945064855,33.9817650334076,26.7062460617517,74.0,73.0,69.0,70.0,71.0,71.0,16.0,9.0,12.0,12.5,13.0,13.0,5.97,5.86,5.75,6.535,7.32,5.59
2203,61.19047619047619,61.19047619047619,61.19047619047619,61.19047619047619,61.19047619047619,61.19047619047619,19.692,15.0,18.0,17.568,16.0,16.0,28.0,24.0,37.0,23.0,64.0,30.0,0.215384615384615,78.4,138.2,140.4,0.421774358974359,0.245384615384615,1.5528,1.48768545,1.7600916,1.8377427,1.7342079,1.7342079,57.0949279652655,76.4699547706224,38.897292827002,19.9318256041803,312.493,20.509466489233,74.344,55.0,77.0,68.432,71.0,71.0,5.964,31.0,5.0,14.212,13.0,13.0,6.2,5.85,6.61,6.14,6.24,6.04
2204,48.739495798319325,48.739495798319325,48.739495798319325,48.739495798319325,48.739495798319325,48.739495798319325,24.0,14.0,20.0,17.568,16.0,16.0,62.0,52.0,47.0,168.0,36.0,36.0,0.240769230769231,119.0,83.4,148.0,0.313574358974359,0.313574358974359,1.55,1.48768545,1.5789057,1.8377427,1.7342079,1.7342079,34.0537848605578,97.4692926725964,46.3448165004184,24.1014308656276,89.787,89.787,56.0,74.0,67.0,68.432,71.0,71.0,20.0,12.0,12.0,14.212,13.0,13.0,6.32,6.75,6.46,6.51,6.62,6.62
2205,45.14,43.266666666666666,41.39333333333334,41.39333333333334,41.39333333333334,41.39333333333334,20.0,21.0,21.0,21.836,16.0,16.0,28.0,27.0,54.0,42.0,22.0,16.0,0.201794871794872,97.7,172.5,0.336666666666667,0.196666666666667,0.420769230769231,1.5,1.48768545,1.811859,1.8377427,1.7342079,1.7342079,35.5479309627781,38.2585203657523,62.2282897042856,77.2520594666575,50.1291913077438,165.822848123777,67.0,65.0,67.0,42.612,71.0,71.0,13.0,14.0,12.0,35.552,13.0,13.0,5.81,6.08,5.58,5.74,5.89,5.71
2206,36.71,36.71,36.71,36.71,36.71,36.71,15.0,15.0,15.0,13.568,16.0,16.0,23.0,36.0,49.0,26.0,36.0,95.0,0.182307692307692,76.24115384615385,152.3,0.391794871794872,0.180769230769231,0.338974358974359,1.5528,1.38466695,1.2165339,1.2424176,1.7342079,1.7342079,26.7439495627415,36.000443764747345,45.2569379667532,29.9048997312384,69.502508361204,33.3353815902667,67.0,70.0,73.0,77.48,71.0,71.0,18.0,15.0,12.0,8.952,13.0,13.0,5.7,5.32,4.94,5.48,5.36,6.39
2207,118.13,118.13,118.13,118.13,118.13,118.13,19.0,15.0,21.0,21.836,16.0,16.0,114.0,47.0,152.0,112.0,62.0,93.0,0.155498721227621,100.0,181.1,0.414102564102564,0.217179487179487,0.222307692307692,1.47516,1.48768545,2.070696,1.8377427,1.7342079,1.7342079,11.1511553953784,50.5462269876593,62.9184996178314,56.099709850787,28.3382687762984,22.8955647636587,71.0,68.0,66.0,60.612,71.0,71.0,9.0,18.0,13.0,17.552,13.0,13.0,7.2,6.41,7.13,7.18,7.47,7.46
2208,86.56,92.02,97.48,97.48,97.48,97.48,17.0,13.0,18.0,17.568,16.0,16.0,29.0,23.0,42.0,19.0,22.0,61.0,0.150512820512821,69.3,160.6,0.221025641025641,0.575128205128205,0.328205128205128,1.04,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,19.0,300.332855387136,72.0507491419661,21.4313407987832,51.3892155325599,19.8894334671195,75.0,75.0,66.0,68.432,71.0,71.0,9.0,12.0,16.0,14.212,13.0,13.0,6.49,6.19,5.75,6.16,6.35,7.58
2209,71.94,75.7975,79.655,79.655,79.655,79.655,23.0,13.0,18.0,19.836,16.0,16.0,17.0,16.0,23.0,28.0,16.0,16.0,0.136666666666667,67.5,112.4,0.371282051282051,0.103644009185171,0.103644009185171,1.24,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,33.0,21.5485456780008,53.6848719097002,46.9786797416284,29.2108726866624,29.2108726866624,64.0,75.0,68.0,76.648,71.0,71.0,13.0,12.0,14.0,3.516,13.0,13.0,5.58,5.74,5.4,5.37,5.79,5.79
2210,43.0,43.0,43.0,43.0,43.0,43.0,22.0,15.0,24.0,17.568,16.0,16.0,35.0,118.0,87.0,57.0,42.0,42.0,0.338363171355499,41.1,85.2,340.35,0.235384615384615,0.235384615384615,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,29.0,25.7059079061685,19.8297667533284,77.8587396675796,62.2704315886134,62.2704315886134,66.0,74.0,69.0,68.432,71.0,71.0,12.0,11.0,7.0,14.212,13.0,13.0,5.82,6.98,6.77,6.135,7.09,7.09
2211,35.22,35.22,35.22,35.22,35.22,35.22,17.846,13.0,21.0,17.568,16.0,16.0,22.0,90.0,37.0,36.0,28.0,19.0,0.284871794871795,97.3,66.5,95.0,0.452648717948718,0.237179487179487,0.88,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,2.71694214876033,58.9111803661862,28.4748714124024,61.5901219095748,55.988,25.9741455509723,70.0,73.0,68.0,68.432,71.0,71.0,12.0,14.0,11.0,14.212,13.0,13.0,5.35,7.16,7.09,6.23,5.61,5.23
2212,68.96,68.96,68.96,68.96,68.96,68.96,8.0,16.0,13.0,17.568,16.0,16.0,39.0,18.0,22.0,28.0,23.0,23.0,0.226342710997442,52.2,73.0,0.315897435897436,0.269684615384615,0.269684615384615,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,122.83122181662,32.0731707317073,57.7329874276592,163.398182833574,49.12,49.12,85.0,74.0,73.0,68.432,71.0,71.0,7.0,10.0,14.0,14.212,13.0,13.0,5.96,5.78,5.2,5.97,5.86,5.86
2213,108.4891304347826,155.47826086956522,163.125,94.64649446494464,93.5719557195572,111.36974169741696,22.664,22.664,17.0,13.836,16.0,16.0,60.0,60.0,17.0,15.0,18.0,24.0,77.1,77.1,72.9,0.138717948717949,0.299230769230769,0.163589743589744,0.9835806,0.9835806,1.3200687,1.8377427,1.7342079,1.7342079,31.808103204999,31.808103204999,30.3567681007345,9.15686130557164,73.2115975305638,25.7476145668251,58.092,58.092,71.0,80.648,71.0,71.0,19.244,19.244,12.0,5.516,13.0,13.0,6.72,6.72,5.56,5.44,5.75,5.24
2214,87.09,87.09,87.09,87.09,87.09,87.09,17.0,19.472,21.944,17.568,16.0,16.0,34.0,30.0,26.0,13.0,20.0,29.0,0.231025641025641,29.415512820512824,58.6,0.116666666666667,0.335384615384615,0.355384615384615,1.11,1.3573947,1.6047894,1.8377427,1.7342079,1.7342079,63.4808956450288,64.1895533129524,64.898210980876,79.4841123942993,48.4688545150502,36.2003157220426,71.0,70.708,70.416,68.22,71.0,71.0,11.0,9.319999999999997,7.63999999999999,14.212,13.0,13.0,5.66,5.734999999999999,5.81,5.45,5.69,5.84
2215,88.04,88.04,88.04,88.04,88.04,88.04,19.0,11.0,14.284,17.568,16.0,16.0,50.0,34.0,42.0,50.0,34.0,34.0,0.203324808184143,90.7,45.58012820512821,0.46025641025641,0.282961538461539,0.282961538461539,1.5528,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,113.618607954545,52.0,33.1542749895551,14.3085499791102,34.554,34.554,71.0,75.0,71.71600000000001,68.432,71.0,71.0,10.0,14.0,14.106,14.212,13.0,13.0,6.5,5.93,6.074999999999999,6.22,6.63,6.63
2216,61.836734693877546,61.836734693877546,61.836734693877546,61.836734693877546,61.836734693877546,61.836734693877546,10.0,22.88,21.0,17.568,16.0,16.0,32.0,42.0,26.0,14.0,71.0,69.0,0.245128205128205,127.5,66.3,0.368974358974359,1.8551282051282,0.492420512820513,1.21636,1.48768545,1.7342079,1.4236035,1.7342079,1.7342079,79.0,86.0,55.1178893688724,38.4729194717669,53.6491297468354,96.039,78.0,59.66,61.0,68.432,71.0,71.0,12.0,17.46,18.0,14.212,13.0,13.0,5.97,5.91,5.85,5.95,6.87,7.12
2217,84.15525114155251,84.15525114155251,84.15525114155251,84.15525114155251,84.15525114155251,84.15525114155251,17.846,12.0,28.0,17.568,16.0,16.0,21.0,29.0,51.0,49.0,66.0,66.0,0.405897435897436,69.8,119.6,153.7,0.296938461538462,0.296938461538462,1.1647665,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,28.0,62.4797816417307,28.4925021369016,31.0046430598474,27.864,27.864,70.0,74.0,54.0,68.432,71.0,71.0,12.0,14.0,18.0,14.212,13.0,13.0,4.99,5.95,6.48,6.63,6.55,6.55
2218,93.37,111.41176470588236,67.05882352941177,47.75289169295478,97.41324921135646,147.07360672975815,17.846,19.0,21.0,17.568,16.0,16.0,43.0,27.0,36.0,28.0,88.0,16.0,0.188205128205128,79.1,84.2,0.238461538461538,1.11307692307692,0.135641025641026,1.5528,1.48768545,1.7859753,1.8377427,1.7342079,1.7342079,34.6403242147923,45.7906595657517,30.8033974630864,30.5632615317667,18.9048229078165,2.86209200900394,70.0,69.0,65.0,68.432,71.0,71.0,12.0,12.0,14.0,14.212,13.0,13.0,6.2,5.87,6.87,6.19,7.66,6.18
2219,119.30190476190477,125.55555555555556,125.55555555555556,125.55555555555556,125.55555555555556,125.55555555555556,23.0,21.0,13.0,17.568,16.0,16.0,65.0,31.0,25.0,41.0,25.0,23.0,0.268797953964194,85.6,87.7,0.218974358974359,0.490512820512821,0.180769230769231,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,18.0,93.0,86.5994811414888,14.2383373748313,71.7531028368794,24.6281530639197,74.0,62.0,71.0,68.432,71.0,71.0,4.0,16.0,16.0,14.212,13.0,13.0,6.65,6.08,5.56,6.26,6.16,6.32
2220,93.5,80.62222222222222,95.48307707618054,110.34393193013884,101.63815494849976,99.80295566502464,13.0,14.0,14.0,14.0,16.0,16.0,22.0,17.0,18.0,19.0,27.0,18.0,0.263589743589744,97.9,49.04538461538462,0.190769230769231,0.356410256410256,0.194871794871795,1.5528,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,42.0171098742527,42.6679924638895,44.76967485821805,46.8713572525466,40.0299861843758,19.6515999633945,75.0,76.0,74.0,72.0,71.0,71.0,12.0,10.0,12.0,14.0,13.0,13.0,5.77,5.53,5.44,5.35,5.61,5.28
2221,71.96,134.47058823529412,81.16941176470588,81.16941176470588,81.16941176470588,81.16941176470588,14.0,21.0,21.544,15.836,16.0,16.0,40.0,30.0,34.0,26.0,45.0,28.0,0.177179487179487,105.1,101.9,0.351282051282051,0.265384615384615,0.347435897435897,1.5528,1.48768545,1.4753709,1.8377427,1.7342079,1.7342079,46.8828290614762,39.8068893528184,52.3025781500406,61.6177140984054,38.2339159453858,21.9830580426057,64.0,64.0,72.78,60.612,71.0,71.0,22.0,15.0,5.676,23.552,13.0,13.0,6.05,6.13,5.77,5.74,6.45,6.1
2222,83.79,83.79,83.79,83.79,83.79,83.79,17.0,16.5,16.0,17.568,16.0,16.0,35.0,34.5,34.0,14.0,23.0,21.0,0.21025641025641,43.15512820512821,86.1,0.218461538461538,0.211025641025641,0.766666666666667,0.78,0.9594414,1.1388828,1.2683013,1.7342079,1.7342079,44.6653346653347,34.5867572063472,24.5081797473597,12.2338226173248,48.1408337973274,32.520081524997,73.0,73.5,74.0,73.48,71.0,71.0,10.0,9.5,9.0,8.952,13.0,13.0,6.17,6.1850000000000005,6.2,5.72,5.82,5.82
2223,75.93,75.93,75.93,75.93,75.93,75.93,12.0,13.0,18.0,17.568,16.0,16.0,35.0,48.0,48.0,14.0,20.0,20.0,0.336061381074169,45.4,112.1,81.4,0.233333333333333,0.233333333333333,1.5528,1.48768545,1.294185,1.8377427,1.7342079,1.7342079,35.1761034329024,53.9955780164245,53.7352037995451,12.1333819479262,29.2358266867859,29.2358266867859,78.0,75.0,70.0,68.432,71.0,71.0,10.0,13.0,12.0,14.212,13.0,13.0,5.92,7.32,5.89,5.47,6.43,6.43
2224,85.95,85.95,85.95,85.95,85.95,85.95,20.0,17.0,19.0,15.702000000000002,16.0,16.0,30.4,38.0,26.0,18.5,90.0,90.0,0.236317135549872,67.9,102.5,0.3012820512820515,0.267702564102564,0.267702564102564,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,105.888984324673,226.0,37.2370550161812,50.0993531114072,40.6107088414634,40.6107088414634,68.0,71.0,72.0,68.52199999999999,71.0,71.0,12.0,12.0,9.0,15.882,13.0,13.0,5.67,6.15,5.73,6.12,6.58,6.58
2225,55.26,55.26,55.26,55.26,55.26,55.26,15.0,15.0,23.0,17.568,16.0,16.0,36.0,25.0,24.0,54.0,45.0,45.0,0.236666666666667,97.6,100.3,0.304871794871795,0.5363589743589741,0.5363589743589741,0.47,1.48768545,1.1647665,1.8377427,1.7342079,1.7342079,25.5389395999223,74.7308075772682,22.0,24.2398281114012,102.959963049693,102.959963049693,63.0,72.0,73.0,68.432,71.0,71.0,22.0,12.0,4.0,14.212,13.0,13.0,5.92,6.37,6.39,5.96,7.135,7.135
2226,103.01,125.0,88.2425,88.2425,88.2425,88.2425,18.0,13.0,16.0,23.836,16.0,16.0,40.0,28.0,33.0,41.0,24.0,17.0,0.443846153846154,78.4,122.6,0.392564102564103,0.542564102564103,0.184102564102564,1.52692,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,63.9538493377484,111.349724546011,46.6210729742134,165.540127428552,106.322514894951,103.637524743829,71.0,75.0,68.0,58.612,71.0,71.0,11.0,13.0,16.0,17.552,13.0,13.0,6.38,6.09,5.68,5.6,6.25,5.97
