,Area,Section,Field,Var,Cat,Age,Ha,T/Cane,TCH,TCHM,Month Cut,Year,Date Cut
,3,66,6627,N14,2,11.901639344262295,20.6,1600,77.66990291262135,6.525983578057717,May,2020.0,1920-05-12 00:00:00
,3,63,6344,N14,1,12.065573770491802,14.8,1483,100.2027027027027,8.30484356639248,May,2020.0,1920-05-13 00:00:00
,1,2,0240,N14,P,13.442622950819672,12.3,1612.42,131.0910569105691,9.75189569700575,May,2020.0,1920-05-14 00:00:00
,2,11,1101,N14,2,12,11.7,1340.98,114.61367521367522,9.551139601139601,May,2020.0,1920-05-16 00:00:00
,1,7,0724,N14,P,13.80327868852459,12,932.28,77.69,5.628372921615202,May,2020.0,1920-05-18 00:00:00
,2,11,1104,N14,2,12,11.5,1293.64,112.4904347826087,9.374202898550726,May,2020.0,1920-05-18 00:00:00
,2,11,1118,N14,P,14.098360655737705,11.3,1530,135.39823008849558,9.603827948137477,May,2020.0,1920-05-18 00:00:00
,3,62,6213,N14,P,13.770491803278688,14.7,1730,117.68707482993197,8.54632329122125,May,2020.0,1920-05-18 00:00:00
,4,51,5184,N14,P,14.262295081967213,14.5,1755.68,121.08137931034483,8.489613951644866,May,2020.0,1920-05-18 00:00:00
,2,19,1944,N14,P,15.737704918032787,13.1,2091.72,159.67328244274808,10.145906488549617,May,2020.0,1920-05-19 00:00:00
,3,65,6529,N14,P,13.344262295081966,11.3,1367,120.97345132743362,9.065578047878933,May,2020.0,1920-05-20 00:00:00
,1,7,0730,N14,P,13.770491803278688,11.1,712.9,64.22522522522523,4.663974688974689,May,2020.0,1920-05-21 00:00:00
,2,11,1119,N14,P,13.672131147540984,15.1,1981.76,131.24238410596027,9.599263106071435,May,2020.0,1920-05-21 00:00:00
,1,1,0110,N14,P,13.704918032786885,16.3,2344.42,143.82944785276072,10.49473243901723,May,2020.0,1920-05-22 00:00:00
,1,7,0729,N14,P,14.360655737704919,14.2,1030.64,72.58028169014085,5.054106373400219,May,2020.0,1920-05-22 00:00:00
,1,24,2407,N14,P,14.62295081967213,11.9,1413.86,118.81176470588234,8.125019783698232,May,2020.0,1920-05-22 00:00:00
,2,20,2007,N14,1,12.688524590163935,7.6,1093.18,143.83947368421053,11.336185910512716,May,2020.0,1920-05-22 00:00:00
,2,18,1801,N14,1,12.098360655737705,7.9,846.82,107.19240506329115,8.860076841274742,May,2020.0,1920-05-23 00:00:00
,2,9,0935,N14,4,12.59016393442623,17.1,1381.14,80.76842105263158,6.415200109649123,May,2020.0,1920-05-26 00:00:00
,3,65,6530,N14,P,13.60655737704918,8.2,889,108.41463414634147,7.967822509550397,May,2020.0,1920-05-26 00:00:00
,4,51,5101,N14,3,12.295081967213115,17.1,1128.12,65.97192982456139,5.365716959064326,May,2020.0,1920-05-26 00:00:00
,1,2,0207,N14,1,12.19672131147541,9.6,1304.64,135.9,11.14233870967742,May,2020.0,1920-05-27 00:00:00
,1,8,0805,N14,2,12.163934426229508,9.5,1193.4,125.62105263157896,10.32733721095191,May,2020.0,1920-05-28 00:00:00
,2,15,1545,N14,1,12.459016393442623,5.6,739.56,132.06428571428572,10.599896616541354,May,2020.0,1920-05-29 00:00:00
,2,19,1943,N14,P,15.80327868852459,9.9,1501.14,151.63030303030303,9.594863573494278,May,2020.0,1920-05-29 00:00:00
,1,6,0658,N14,P,13.967213114754099,11.1,1682.38,151.56576576576578,10.85153956773675,May,2020.0,1920-05-30 00:00:00
,1,8,0836,N14,1,12.885245901639344,10.3,1000.14,97.1009708737864,7.535825983843473,May,2020.0,1920-05-30 00:00:00
,2,9,0933,N14,2,12.229508196721312,13.3,1380.1,103.76691729323306,8.484962406015036,May,2020.0,1920-05-30 00:00:00
,2,10,1012,N14,1,12.852459016393443,6.9,765.08,110.88115942028986,8.6272330671399,May,2020.0,1920-05-30 00:00:00
,2,15,1533,N14,P,13.967213114754099,18.1,2514.74,138.93591160220993,9.947289445698129,May,2020.0,1920-05-30 00:00:00
,2,26,2616,N14,1,13.180327868852459,14.8,1385.18,93.59324324324324,7.100979897808256,May,2020.0,1920-05-30 00:00:00
,2,10,1011,N14,1,12.852459016393443,8.3,839.88,101.19036144578313,7.873229653307106,May,2020.0,1920-05-31 00:00:00
,1,2,0225,N14,2,12.032786885245901,16.9,2296,135.8579881656805,11.290650242651921,June,2020.0,1920-06-01 00:00:00
,1,8,0837,N14,1,14.098360655737705,14.2,1256.4,88.47887323943662,6.275827055355388,June,2020.0,1920-06-01 00:00:00
,2,19,1939,N14,P,15.868852459016393,19.9,3246.32,163.1316582914573,10.279990863407951,June,2020.0,1920-06-02 00:00:00
,4,51,5124,N14,5,12.032786885245901,13.5,1299.89,96.28814814814815,8.002148551821577,June,2020.0,1920-06-02 00:00:00
,1,8,0827,N14,7,11.573770491803279,11.8,1096.56,92.92881355932202,8.0292600950689,June,2020.0,1920-06-03 00:00:00
,1,25,2505,N14,P,16.59016393442623,15.1,1685.9,111.64900662251657,6.7298314268512955,June,2020.0,1920-06-03 00:00:00
,2,26,2615,N14,1,12.852459016393443,14.8,1338.46,90.43648648648649,7.036512341423056,June,2020.0,1920-06-03 00:00:00
,3,64,6433,N14,P,15.836065573770492,15,1765.98,117.732,7.434422360248447,June,2020.0,1920-06-03 00:00:00
,3,66,6626,N14,2,12.459016393442623,17.6,1545,87.7840909090909,7.045828349282297,June,2020.0,1920-06-03 00:00:00
,2,9,0908,N14,5,12.229508196721312,10,815.76,81.576,6.670423592493297,June,2020.0,1920-06-04 00:00:00
,2,10,1024,N14,2,12.524590163934427,14.2,1950.64,137.36901408450706,10.967944841825824,June,2020.0,1920-06-04 00:00:00
,2,11,1128,N14,7,12.491803278688524,14.7,1320.16,89.80680272108845,7.189258485546451,June,2020.0,1920-06-04 00:00:00
,2,15,1527,N14,9,12.62295081967213,13.9,1578.78,113.58129496402877,8.997998691955527,June,2020.0,1920-06-04 00:00:00
,2,11,1110,N14,7,12.229508196721312,11.6,1119.76,96.53103448275863,7.893288342423962,June,2020.0,1920-06-06 00:00:00
,3,63,6341,N14,P,14.065573770491802,14.5,1865,128.6206896551724,9.144361385740696,June,2020.0,1920-06-06 00:00:00
,1,6,0622,N14,P,14.262295081967213,12.6,1543.08,122.46666666666667,8.586743295019158,June,2020.0,1920-06-08 00:00:00
,1,8,0820,N14,7,12.098360655737705,13.8,1377.04,99.78550724637681,8.247853579985074,June,2020.0,1920-06-08 00:00:00
,3,61,6128,N14,P,14.262295081967213,11.1,1177.8,106.10810810810811,7.439763901832867,June,2020.0,1920-06-08 00:00:00
,1,1,0102,N14,1,13.245901639344263,20.6,2335.2,113.35922330097085,8.558060174949532,June,2020.0,1920-06-09 00:00:00
,2,11,1106,N14,6,12.262295081967213,8.3,745.78,89.85301204819277,7.327585207138715,June,2020.0,1920-06-09 00:00:00
,3,61,6105,N14,8,11.475409836065573,12.9,1267.8,98.27906976744185,8.564318936877076,June,2020.0,1920-06-09 00:00:00
,1,2,0246,N14,1,12.426229508196721,12.5,1572.2,125.77600000000001,10.12181530343008,June,2020.0,1920-06-10 00:00:00
,1,8,0821,N14,8,12.131147540983607,14.2,1280.98,90.20985915492959,7.43621811952798,June,2020.0,1920-06-10 00:00:00
,1,22,2213,N14,1,13.540983606557377,9.6,1566,163.125,12.046761501210653,June,2020.0,1920-06-10 00:00:00
,2,11,1121,N14,7,11.737704918032787,15,1273.92,84.92800000000001,7.235486033519554,June,2020.0,1920-06-10 00:00:00
,2,18,1828,N14,P,14.327868852459016,14.8,2277.62,153.89324324324323,10.740832766404848,June,2020.0,1920-06-10 00:00:00
,3,63,6342,N14,P,14.19672131147541,14.7,1854,126.12244897959184,8.883913842673328,June,2020.0,1920-06-10 00:00:00
,3,61,6106,N14,8,11.40983606557377,13.6,1473.2,108.32352941176471,9.493872549019608,June,2020.0,1920-06-11 00:00:00
,3,66,6617,N14,P,14.229508196721312,8.2,959,116.95121951219514,8.218922108575924,June,2020.0,1920-06-11 00:00:00
,4,52,5257,N14,P,15.21311475409836,18,2636,146.44444444444446,9.626197318007664,June,2020.0,1920-06-11 00:00:00
,1,6,0614,N14,1,13.639344262295081,9.1,1142.44,125.54285714285716,9.204464285714288,June,2020.0,1920-06-12 00:00:00
,1,7,0745,N14,1,13.508196721311476,13.8,1473.1,106.74637681159419,7.902341001829181,June,2020.0,1920-06-12 00:00:00
,2,9,0910,N14,P,14.098360655737705,20.2,3355.4,166.10891089108912,11.782143679484228,June,2020.0,1920-06-12 00:00:00
,2,19,1938,N14,1,13.180327868852459,18.8,2303.98,122.55212765957447,9.298109188102043,June,2020.0,1920-06-12 00:00:00
,1,7,0739,N14,7,12,13.8,1295.3,93.8623188405797,7.821859903381642,June,2020.0,1920-06-13 00:00:00
,3,61,6108,N14,8,11.37704918032787,5.9,579.04,98.14237288135593,8.626346895911688,June,2020.0,1920-06-13 00:00:00
,4,51,5166,N14,1,13.147540983606557,7.8,875.74,112.27435897435898,8.539570944433788,June,2020.0,1920-06-13 00:00:00
,3,61,6107,N14,7,11.40983606557377,11.5,1281.9,111.4695652173913,9.769602698650674,June,2020.0,1920-06-15 00:00:00
,3,62,6220,N14,P,14.557377049180328,14.7,1510,102.72108843537416,7.056290984862414,June,2020.0,1920-06-15 00:00:00
,1,6,0609,N14,1,13.40983606557377,11.1,1314,118.37837837837839,8.827727482984207,June,2020.0,1920-06-16 00:00:00
,2,18,1836,N14,2,12.819672131147541,14.6,1376.3,94.26712328767123,7.353317801212206,June,2020.0,1920-06-16 00:00:00
,1,22,2230,N14,7,12.754098360655737,6,678,113.0,8.859897172236504,June,2020.0,1920-06-17 00:00:00
,2,10,1022,N14,2,12.885245901639344,22.2,2803.82,126.29819819819821,9.801768562455587,June,2020.0,1920-06-17 00:00:00
,1,8,0824,N14,7,11.901639344262295,13.9,1363.26,98.07625899280575,8.240567215648968,June,2020.0,1920-06-18 00:00:00
,2,15,1504,N14,9,12.360655737704919,4.9,372.54,76.02857142857142,6.150852595680181,June,2020.0,1920-06-18 00:00:00
,4,52,5237,N14,6,12.852459016393443,7.5,759,101.2,7.873979591836735,June,2020.0,1920-06-18 00:00:00
,1,6,0638,N14,1,13.37704918032787,7.1,776,109.29577464788733,8.170394918530793,June,2020.0,1920-06-19 00:00:00
,1,8,0813,N14,1,13.40983606557377,18.4,1683.52,91.49565217391304,6.823025406612097,June,2020.0,1920-06-19 00:00:00
,2,15,1531,N14,P,14.62295081967213,11.8,1816.14,153.91016949152544,10.525247016797143,June,2020.0,1920-06-19 00:00:00
,3,61,6127,N14,P,14.229508196721312,14,1753,125.21428571428571,8.79962146148782,June,2020.0,1920-06-19 00:00:00
,4,52,5246,N14,1,13.60655737704918,20.5,2164,105.5609756097561,7.758095797825448,June,2020.0,1920-06-19 00:00:00
,1,23,2310,N14,P,14.950819672131148,14.7,1715.38,116.69251700680273,7.8050915980427265,June,2020.0,1920-06-20 00:00:00
,3,64,6405,N14,1,13.868852459016393,12.2,973.84,79.82295081967214,5.755555555555556,June,2020.0,1920-06-20 00:00:00
,1,3,0301,N14,P,14.885245901639344,8.5,1151,135.41176470588235,9.097045866804871,June,2020.0,1920-06-21 00:00:00
,3,62,6212,N14,1,12.852459016393443,13.1,1479,112.90076335877863,8.784370618476398,June,2020.0,1920-06-22 00:00:00
,3,62,6211,N14,1,12.852459016393443,14.3,1675,117.13286713286713,9.113654202939918,June,2020.0,1920-06-22 00:00:00
,1,6,0641,N14,1,13.344262295081966,7.7,882.74,114.64155844155844,8.591075018347746,June,2020.0,1920-06-23 00:00:00
,3,62,6232,N14,P,14.62295081967213,11.5,1635.2,142.1913043478261,9.723844804055373,June,2020.0,1920-06-23 00:00:00
,4,51,5192,N14,1,12.819672131147541,3.5,349.64,99.89714285714285,7.792488125685056,June,2020.0,1920-06-23 00:00:00
,2,15,1521,N14,7,12,24.3,2302.98,94.77283950617284,7.897736625514404,June,2020.0,1920-06-24 00:00:00
,3,64,6406,N14,1,13.836065573770492,15.8,1386.75,87.76898734177215,6.343493160957466,June,2020.0,1920-06-24 00:00:00
,3,66,6625,N14,2,12.229508196721312,16,1175,73.4375,6.004943029490616,June,2020.0,1920-06-24 00:00:00
,1,2,0244,N14,2,12.62295081967213,5.8,767.9,132.39655172413794,10.488557993730408,June,2020.0,1920-06-25 00:00:00
,2,9,0907,N14,8,12.360655737704919,15.9,1313.36,82.60125786163522,6.682595132042106,June,2020.0,1920-06-25 00:00:00
,4,51,5117,N14,4,12.918032786885245,9.6,892.9,93.01041666666667,7.200044945008461,June,2020.0,1920-06-25 00:00:00
,1,6,0642,N14,1,13.344262295081966,10.8,1270.46,117.63518518518518,8.81541314041314,June,2020.0,1920-06-26 00:00:00
,1,24,2411,N14,1,14.065573770491802,13.6,1649.8,121.30882352941177,8.624520087755382,June,2020.0,1920-06-26 00:00:00
,2,19,1933,N14,P,14.327868852459016,11,1657.88,150.71636363636364,10.519105471187851,June,2020.0,1920-06-26 00:00:00
,3,66,6624,N14,5,12.163934426229508,14.8,1213,81.95945945945945,6.737907044510818,June,2020.0,1920-06-26 00:00:00
,1,2,0236,N14,2,12.524590163934427,6.4,809.66,126.50937499999999,10.100879417539266,June,2020.0,1920-06-27 00:00:00
,2,9,0906,N14,8,12.360655737704919,13.9,1279.4,92.0431654676259,7.446462988760185,June,2020.0,1920-06-28 00:00:00
,1,6,0644,N14,1,14.065573770491802,13,1454.5,111.88461538461539,7.954500627577551,June,2020.0,1920-06-29 00:00:00
,1,8,0825,N14,7,11.901639344262295,14,1262.16,90.15428571428572,7.574946871310509,June,2020.0,1920-06-29 00:00:00
,1,24,2412,N14,1,13.770491803278688,14.6,1598.88,109.5123287671233,7.952681017612525,June,2020.0,1920-06-29 00:00:00
,2,19,1934,N14,P,14.327868852459016,12.2,1917.2,157.14754098360658,10.967963386727691,June,2020.0,1920-06-29 00:00:00
,3,64,6435,N14,2,13.475409836065573,12.3,1184.57,96.30650406504064,7.146833026724427,June,2020.0,1920-06-29 00:00:00
,4,51,5139,N14,2,12.78688524590164,6.1,572.65,93.87704918032787,7.341666666666667,June,2020.0,1920-06-29 00:00:00
,3,63,6305,N14,2,13.40983606557377,14.9,1620,108.7248322147651,8.107842011125515,June,2020.0,1920-06-30 00:00:00
,4,51,5165,N14,2,12.819672131147541,14.8,963.33,65.08986486486486,5.077342399944701,June,2020.0,1920-06-30 00:00:00
,4,52,5280,N14,1,13.573770491803279,18.7,1951,104.33155080213903,7.686261592911209,June,2020.0,1920-06-30 00:00:00
,2,9,0931,N14,7,12.360655737704919,2.3,238.19,103.5608695652174,8.378266635912814,July,2020.0,1920-07-01 00:00:00
,1,8,0814,N14,1,13.770491803278688,17.4,1734.98,99.71149425287358,7.240953749315819,July,2020.0,1920-07-02 00:00:00
,2,19,1941,N14,8,12.819672131147541,24.5,2957.32,120.70693877551021,9.415758651286602,July,2020.0,1920-07-02 00:00:00
,4,51,5153,N14,2,12.78688524590164,11.3,938.35,83.03982300884955,6.494140004538234,July,2020.0,1920-07-02 00:00:00
,3,63,6306,N14,2,13.540983606557377,15,1659,110.6,8.167796610169491,July,2020.0,1920-07-03 00:00:00
,1,24,2403,N14,7,12.885245901639344,8.1,751.46,92.77283950617284,7.199927747934534,July,2020.0,1920-07-04 00:00:00
,2,18,1819,N14,P,14.524590163934427,13.3,1823.54,137.10827067669172,9.439734211374937,July,2020.0,1920-07-04 00:00:00
,3,61,6116,N14,5,11.737704918032787,14.7,1371.02,93.26666666666667,7.945903165735568,July,2020.0,1920-07-05 00:00:00
,1,24,2404,N14,7,14.918032786885245,13,1121.52,86.27076923076923,5.782985629754861,July,2020.0,1920-07-06 00:00:00
,2,18,1848,N14,9,12.59016393442623,22.9,2352.86,102.74497816593887,8.160733942867541,July,2020.0,1920-07-07 00:00:00
,2,26,2618,N14,P,14.327868852459016,14.2,1343.8,94.63380281690141,6.604876397975957,July,2020.0,1920-07-07 00:00:00
,3,63,6307,N14,2,13.80327868852459,15.4,1290,83.76623376623377,6.0685751303328495,July,2020.0,1920-07-07 00:00:00
,1,23,2315,N14,1,14.327868852459016,14.8,1470.7,99.37162162162161,6.935547962149792,July,2020.0,1920-07-08 00:00:00
,2,11,1122,N14,11,11.770491803278688,9.2,918.7,99.85869565217392,8.483816761535667,July,2020.0,1920-07-08 00:00:00
,4,51,5181,N14,3,12.754098360655737,16.1,1100.57,68.3583850931677,5.359719139695668,July,2020.0,1920-07-08 00:00:00
,1,4,0427,N14,8,11.672131147540984,10.5,742.82,70.74476190476192,6.060997859818086,July,2020.0,1920-07-09 00:00:00
,2,26,2617,N14,P,14.62295081967213,14.1,1478.9,104.88652482269505,7.172733199758294,July,2020.0,1920-07-09 00:00:00
,3,62,6230,N14,P,15.180327868852459,22,2544,115.63636363636364,7.617514235224819,July,2020.0,1920-07-10 00:00:00
,2,26,2602,N14,8,13.475409836065573,10.8,987.24,91.41111111111111,6.783549608002163,July,2020.0,1920-07-11 00:00:00
,2,9,0938,N14,7,11.770491803278688,8.7,605.28,69.57241379310345,5.910748247046394,July,2020.0,1920-07-12 00:00:00
,1,22,2229,N14,8,11.80327868852459,9,939.76,104.41777777777777,8.846506172839506,July,2020.0,1920-07-13 00:00:00
,2,26,2601,N14,8,13.180327868852459,9.5,1062.3,111.82105263157894,8.483935585231736,July,2020.0,1920-07-13 00:00:00
,3,64,6436,N14,3,13.836065573770492,14,1269.27,90.66214285714285,6.552595633039945,July,2020.0,1920-07-13 00:00:00
,2,11,1114,N14,8,11.311475409836065,9.4,492.28,52.37021276595744,4.629830403946962,July,2020.0,1920-07-15 00:00:00
,2,26,2622,N14,P,14.491803278688524,6.2,586.82,94.6483870967742,6.531166982922202,July,2020.0,1920-07-15 00:00:00
,3,64,6443,N14,3,14.229508196721312,15,1410.94,94.06266666666667,6.610394777265745,July,2020.0,1920-07-15 00:00:00
,2,11,1125,N14,6,11.21311475409836,17.4,1229.14,70.64022988505748,6.29978658331653,July,2020.0,1920-07-16 00:00:00
,3,64,6444,N14,3,14.262295081967213,15.4,1501.27,97.48506493506493,6.835159725332138,July,2020.0,1920-07-16 00:00:00
,4,51,5131,N14,3,12.19672131147541,6.2,545.55,87.99193548387096,7.214392559833507,July,2020.0,1920-07-16 00:00:00
,1,7,0733,N14,7,11.60655737704918,9.6,812.7,84.65625000000001,7.293829449152544,July,2020.0,1920-07-17 00:00:00
,4,52,5201,N14,2,13.508196721311476,14.5,1386.45,95.61724137931034,7.078460830264479,July,2020.0,1920-07-17 00:00:00
,1,6,0659,N14,7,11.704918032786885,13.3,1332.84,100.21353383458646,8.561660453655145,July,2020.0,1920-07-18 00:00:00
,2,19,1927,N14,P,15.278688524590164,23.3,3590.16,154.08412017167382,10.08490486102157,July,2020.0,1920-07-18 00:00:00
,2,9,0927,N14,7,10.950819672131148,8.9,736.36,82.7370786516854,7.555332032564085,July,2020.0,1920-07-19 00:00:00
,2,26,2621,N14,P,14.721311475409836,6,725.38,120.89666666666666,8.21235708982925,July,2020.0,1920-07-19 00:00:00
,2,15,1548,N14,2,12.229508196721312,7.5,826.44,110.19200000000001,9.010337801608578,July,2020.0,1920-07-20 00:00:00
,2,9,0930,N14,7,10.950819672131148,9.7,1034.08,106.60618556701031,9.73499598740663,July,2020.0,1920-07-21 00:00:00
,2,15,1518,N14,2,12.59016393442623,11.1,1081.9,97.46846846846849,7.741636167417419,July,2020.0,1920-07-21 00:00:00
,4,52,5253,N14,7,12.524590163934427,12.5,1286,102.88,8.214240837696334,July,2020.0,1920-07-21 00:00:00
,2,15,1547,N14,7,12.655737704918034,3.1,347.82,112.19999999999999,8.865544041450775,July,2020.0,1920-07-22 00:00:00
,3,62,6231,N14,P,15.475409836065573,7,794,113.42857142857143,7.329600484261501,July,2020.0,1920-07-22 00:00:00
,4,51,5104,N14,3,12.62295081967213,10.5,892.78,85.02666666666667,6.7358787878787885,July,2020.0,1920-07-22 00:00:00
,4,51,5106,N14,3,13.114754098360656,10.3,730.77,70.94854368932039,5.40982645631068,July,2020.0,1920-07-23 00:00:00
,2,15,1552,N14,2,12.39344262295082,5.4,665.7,123.27777777777777,9.947016460905349,July,2020.0,1920-07-24 00:00:00
,2,19,1912,N14,8,13.278688524590164,5.3,534.48,100.84528301886793,7.594521313766597,July,2020.0,1920-07-24 00:00:00
,4,52,5223,N14,6,13.37704918032787,12.5,1036,82.88,6.195686274509804,July,2020.0,1920-07-24 00:00:00
,4,51,5141,N14,3,11.639344262295081,9.3,825.86,88.8021505376344,7.629480539148872,July,2020.0,1920-07-25 00:00:00
,2,18,1804,N14,9,11.672131147540984,10.2,776.7,76.14705882352942,6.523835095836088,July,2020.0,1920-07-27 00:00:00
,2,18,1817,N14,P,15.868852459016393,17.2,1725.46,100.31744186046512,6.321656976744187,July,2020.0,1920-07-27 00:00:00
,4,51,5142,N14,4,12.557377049180328,13.1,1113.53,85.00229007633588,6.769111872919698,July,2020.0,1920-07-28 00:00:00
,4,52,5254,N14,1,13.704918032786885,12.5,1341.4,107.31200000000001,7.830181818181819,July,2020.0,1920-07-28 00:00:00
,4,51,5143,N14,3,12.819672131147541,13.3,1080,81.203007518797,6.334249947118435,July,2020.0,1920-07-30 00:00:00
,2,18,1831,N14,P,15.508196721311476,7.1,1087.52,153.1718309859155,9.876830539260936,July,2020.0,1920-07-31 00:00:00
,2,18,1830,N14,7,14.098360655737705,22.4,2085.34,93.09553571428573,6.603287998338871,Aug,2020.0,1920-08-01 00:00:00
,4,52,5206,N14,7,13.21311475409836,12.5,1053.32,84.26559999999999,6.377421339950372,Aug,2020.0,1920-08-01 00:00:00
,3,61,6118,N14,9,11.934426229508198,10.8,864.54,80.05,6.707486263736263,Aug,2020.0,1920-08-03 00:00:00
,4,51,5125,N14,7,12.524590163934427,10.7,846.21,79.08504672897197,6.314382003229437,Aug,2020.0,1920-08-03 00:00:00
,1,6,0604,N14,7,12.754098360655737,10.6,902.1,85.10377358490567,6.672660910898774,Aug,2020.0,1920-08-05 00:00:00
,1,7,0722,N14,8,11.049180327868852,6.7,399.8,59.67164179104478,5.400549182869038,Aug,2020.0,1920-08-05 00:00:00
,3,61,6117,N14,9,12.19672131147541,10.6,787.82,74.32264150943396,6.093657435585312,Aug,2020.0,1920-08-05 00:00:00
,4,51,5109,N14,4,12.655737704918034,15.9,1309.35,82.34905660377358,6.506855508847393,Aug,2020.0,1920-08-05 00:00:00
,4,52,5272,N14,3,11.934426229508198,7.1,866,121.9718309859155,10.220167156786875,Aug,2020.0,1920-08-05 00:00:00
,3,63,6311,N14,2,14.59016393442623,14.7,1578,107.34693877551021,7.3574868149507,Aug,2020.0,1920-08-06 00:00:00
,1,2,0227,N14,7,12,16.4,1781.04,108.60000000000001,9.05,Aug,2020.0,1920-08-07 00:00:00
